,pr_id,github_pr_id,commenter_id,head_commit_author_id,head_commit_committer_id,base_commit_author_id,base_commit_committer_id,head_repo_id,base_repo_id,base_repo_owner,head_repo_owner,head_commit_id,base_commit_id,pullreq_id,comment_created_at,comment_position,comment_id,comment_body
117,16710423,14907,6682,6682,6682,15756,15756,1110,8196280,13369,6682,503394649,503364189,14907,2016-09-02 00:54:02+00:00,181,77279354,The close is handled automatically by the `NextIterator` superclass; see https://github.com/apache/spark/blob/master/core/src/main/scala/org/apache/spark/util/NextIterator.scala#L28
118,16710423,14907,6102074,6682,6682,15756,15756,1110,8196280,13369,6682,503394649,503364189,14907,2016-09-02 16:48:07+00:00,152,77377079,That is a valid assumption.
119,16710423,14907,6682,6682,6682,15756,15756,1110,8196280,13369,6682,503394649,503364189,14907,2016-09-01 00:58:00+00:00,267,77099616,"While most of the changes in this block stem from moving the inner loop into a `JdbcUtils` method, there are one or two non-trivial changes that may impact cleanup in error situations. I'll comment on these changes below in order to help walk through them"
120,16710423,14907,6682,6682,6682,15756,15756,1110,8196280,13369,6682,503394649,503364189,14907,2016-09-02 17:37:34+00:00,338,77384218,"Yeah, this is an unfortunate style carryover from the old code :( "
121,16710423,14907,6682,6682,6682,15756,15756,1110,8196280,13369,6682,503394649,503364189,14907,2016-09-01 00:59:34+00:00,266,77099720,"First, note that the old code was mis-idented, so it might have been easy to miss that the entire method body was defining this iterator."
122,16710423,14907,30593500,6682,6682,15756,15756,1110,8196280,13369,6682,503394649,503364189,14907,2016-09-02 00:43:43+00:00,181,77278500,Why don't we close here ?
123,16710423,14907,6682,6682,6682,15756,15756,1110,8196280,13369,6682,503394649,503364189,14907,2016-09-02 17:39:30+00:00,322,77384493,"Aha, forgot about using lower type bounds for this."
124,16710423,14907,6682,6682,6682,15756,15756,1110,8196280,13369,6682,503394649,503364189,14907,2016-09-01 01:04:34+00:00,152,77100063,"Note that we may now close the `ResultSet` three times in `JDBCRDD`: here, at the `CompletionIterator`, and in the `TaskContext` completion callback. This is fine, though, since the old code already assumed that `rs.close()` was idempotent."
125,16710423,14907,6102074,6682,6682,15756,15756,1110,8196280,13369,6682,503394649,503364189,14907,2016-09-02 16:37:12+00:00,338,77375713,Nit: space before the bracket.
126,16710423,14907,6682,6682,6682,15756,15756,1110,8196280,13369,6682,503394649,503364189,14907,2016-09-01 01:03:13+00:00,147,77099971,"Here, I've used `NextIterator` to simplify the implementation of this code. Take a look at the `NextIterator` source and note the similarities between it and the `hasNext` code in the old `JDBCRDD` iterator."
127,16710423,14907,6682,6682,6682,15756,15756,1110,8196280,13369,6682,503394649,503364189,14907,2016-09-01 01:01:58+00:00,338,77099874,"Note that `close()` is idempotent because it may be called twice, at the end of the task and at the end of iteration. In the old code the end-of-iteration case was handled in `hasNext`; here, it's handled in a `CompletionIterator` defined below."
128,16710423,14907,30593500,6682,6682,15756,15756,1110,8196280,13369,6682,503394649,503364189,14907,2016-09-02 00:28:14+00:00,322,77277372,"Can this be  private def nullSafeConvert[T, U](input: T, f: T => U): U"
129,16710423,14907,6682,6682,6682,15756,15756,1110,8196280,13369,6682,503394649,503364189,14907,2016-09-02 00:31:41+00:00,322,77277642,This is carried over from the old code. Good catch.    Changing this signature might actually improve performance in the `ArrayType` case because Scala should be able to statically determine that it can allocate primitive arrays once it knows the return t
130,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-17 18:46:45+00:00,49,92926811,"We could but I'd rather not: my goal here is to not affect the `task.reaper.enabled=false` case at all, which is going to be necessary in order for me to backport this back to 1.6.x / 2.0.x."
131,19500402,16189,906894,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-17 04:03:24+00:00,136,92914957,killTimeoutMs <= 0 will mean this loop will never finish : do we want to defend against that config ?
132,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-17 18:48:03+00:00,136,92926830,This is intentional. The goal is that we'll keep polling and logging until the task exits.
133,19500402,16189,275700,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-11 13:54:19+00:00,116,91856289,"> In the case where we do interrupt, however, the introduction of this polling loop means that we'll interrupt the same task multiple times    My 2c: if the application code doesn't respond to the first interrupt immediately, chances are very low that it "
134,19500402,16189,51168,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-09 18:05:36+00:00,6,91764815,That sentence no verb.
135,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-19 18:17:07+00:00,136,93087921,It's mentioned on line 495:    > `// Monitor the killed task until it exits.`
136,19500402,16189,906894,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-18 08:39:02+00:00,39,92936385,"sounds good, I wanted to know what kind of 'hit' we take."
137,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-17 18:53:59+00:00,27,92926933,"Yeah, in practice this particular usage isn't flaky."
138,19500402,16189,275700,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-11 12:55:43+00:00,104,91855204,Maybe the name `killPollingInterval` would be slightly better? Also I think the poll interval should not be larger than `spark.task.killTimeout`.
139,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-07 20:24:10+00:00,28,91379426,"One corner-case that I just thought of: what should happen if the first call to `killTask` sets `interruptThread = false` and the second call sets it to true? If we used a loading cache naively then we would miss the second call. Instead, it might make se"
140,19500402,16189,51168,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-07 20:34:36+00:00,28,91381321,"And the more extreme case is if `interruptThread` gets repeatedly reset, sometimes `true` and sometimes `false`.  Probably the only tractable logic will be that if `interruptThread` ever gets set to `true`, then the Task can be interrupted regardless of w"
141,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-09 08:00:05+00:00,116,91672368,"In the case where `interruptThread = false` `taskRunner.kill()` will be idempotent and subsequent calls won't have any effect. In the case where we _do_ interrupt, however, the introduction of this polling loop means that we'll interrupt the same task mul"
142,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-07 20:38:27+00:00,74,91382001,Added a test.
143,19500402,16189,117201,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-16 23:55:00+00:00,144,92905622,"oh, the notifyAll is used for this, right?"
144,19500402,16189,906894,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-17 03:57:15+00:00,39,92914906,What is the average and worst case build time hit for this test in your expts ?
145,19500402,16189,117201,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-16 23:56:58+00:00,110,92905791,"It will be good to explain more about how this class works. It is great that we have comments at specific parts, but a section explains the workflow will be very helpful to future readers."
146,19500402,16189,906894,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-18 08:36:58+00:00,94,92936352,"I was not looking at it from performance point of view, but from semantics.  notify implies we expect only single thread to be waiting, notifyAll implies we can expect multiple to be waiting.    If we are unsure if multiple threads could be waiting, then "
147,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-13 20:07:00+00:00,28,92254841,"For maximum conservatism, I agree that it probably makes sense to flag this off by default. Even if we don't have the ""kill the JVM"" behavior it's still useful to have the watchdog to pull thread dumps and write logs to indicate what's happening with the "
148,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-17 18:42:22+00:00,94,92926737,"Typically no, but my thought was that the slight performance impact of `notifyAll()` vs `notify()` would be negligible and that it was safer to avoid the risk of a missing wakeup by using `notifyAll()` vs optimizing for a performance problem that we don't"
149,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-17 18:44:02+00:00,94,92926762,"Basically, my concern here was that if I did optimize to just use `notify()` then we'd risk bugs if someone else came along later and added more `wait()`ing threads.    And actually I think we might be able to wind up with two waiting threads in the case "
150,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-17 18:40:02+00:00,28,92926702,"@mridulm, I'm pretty sure that any performance difference here is practically unmeasurable in real-world situations because the `runningTasks.length` is going to be bounded at some small number based on the number of executor cores / task slots and that's"
151,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-16 23:55:29+00:00,144,92905672,Yes.
152,19500402,16189,906894,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-07 09:56:57+00:00,81,91259169,Use Clock instead ?
153,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-07 06:48:26+00:00,72,91235062,"On the fence about documenting these publicly, but am willing to do so and appreciate naming suggestions."
154,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-09 07:51:02+00:00,103,91671552,"That said, however, it may be useful to have a finally to perform cleanup in a map that I'm about to add / to guarantee that entries cannot possibly be leaked in local mode.  "
155,19500402,16189,906894,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-18 08:34:10+00:00,27,92936319,"Ah, missed the obvious - thanks for clarifying."
156,19500402,16189,906894,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-17 03:55:46+00:00,153,92914887,Neat !
157,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-17 18:53:16+00:00,135,92926925,I think that my original concern was about holding `taskRunner.synchronized` while taking the thread dump. We need to synchronize from the time that we check `taskRunner.isFinished` to when we call `taskRunner.wait()` in order to avoid a race where the ta
158,19500402,16189,906894,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-13 19:53:13+00:00,28,92252007,"@JoshRosen Agree, off by default (with existing impl in place) would be good."
159,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-07 06:44:40+00:00,27,91234781,This is slightly ugly but it's needed to avoid a race where this regression test can spuriously pass (and thereby fail to test anything) in case we cancel a task right after it has launched on the executor but before the UDF in the task has actually run.
160,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-07 17:00:32+00:00,103,91337585,Which finally block are you referring to here? The uncaught exception handler in the executor JVM?
161,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-12 05:51:48+00:00,116,91886287,That's a good point. I'll update this tomorrow to only interrupt once.
162,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-17 18:55:15+00:00,39,92926955,"The test itself usually runs in less than 15 seconds. The worst case could be longer, but it's not significantly worse than similar tests in this suite. This wallclock-based timeout isn't ideal, but it's a lot of work to refactor away from it given the di"
163,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-16 23:56:04+00:00,173,92905724,"Yep, the uncaught exception handler will catch this and force the JVM to exit. This is covered by tests added in this patch."
164,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-19 18:16:31+00:00,135,93087804,I realized that one argument for _not_ changing this code is the concern that the thread-dump could hang / lock in some weird way. The current code eliminates this possibility by dropping the synchronized before taking the dump.
165,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-07 06:43:15+00:00,36,91234685,This naming scheme was intentionally chosen to match the pattern that we use for sorting threads in the executor thread dump page. I'll manually verify that this worked as expected there.
166,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-07 06:47:39+00:00,28,91235005,"A careful reviewer will notice that it's possible for `killTask` to be called twice for the same task, either via multiple calls to `killTask` here or via a call to `killTask` followed by a later `killAllTasks` call. I think that this should technically b"
167,19500402,16189,906894,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-18 08:38:28+00:00,136,92936371,"Interesting, is that documented someplace ? I might have missed it ..."
168,19500402,16189,906894,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-17 03:48:23+00:00,94,92914792,Do we have multiple threads waiting on this monitor ? (nofify vs notifyAll)
169,19500402,16189,117201,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-20 02:42:30+00:00,46,93162832,"We set it to 1 to make sure that we will not kill JVM, right (if we kill JVM, we will remove the application because spark.deploy.maxExecutorRetries is 1.)?"
170,19500402,16189,51168,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-07 19:11:07+00:00,28,91364564,Or access TaskReapers via something like a guava LoadingCache.
171,19500402,16189,906894,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-07 10:00:30+00:00,103,91259805,Why not move the logging into finally block so that even if there are exceptions in the method we have the status ?  (Makes sense to keep the throw here ofcourse).
172,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-07 17:00:56+00:00,86,91337695,"Yeah, I meant to use `wait()` (was prototyping this quickly late at night, hence this oversight). Will change now."
173,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-09 07:53:57+00:00,28,91671804,"I found a nice way to handle this case by adding a `taskReaperForTask` map which maps from task id to the most recently created reaper. I then synchronize on this map to implement the ""create a new task reaper if one doesn't exist _or_ if the existing one"
174,19500402,16189,906894,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-17 03:50:06+00:00,135,92914831,Can we move this variable ?  finished and taskRunner.isFinished seem to be used interchangeably in the code.
175,19500402,16189,906894,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-18 08:37:34+00:00,49,92936360,sounds good
176,19500402,16189,906894,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-17 04:04:04+00:00,49,92914965,Do we want to introduce dumping stack for this path ? I really like the idea of doing that !
177,19500402,16189,478320,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-17 05:08:17+00:00,27,92915680,@mridulm that doesn't work since driver and executors are not in the same process.
178,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-07 06:43:55+00:00,105,91234733,"Even if we did throw an exception here, it wouldn't exit the JVM in local mode because we don't set an uncaught exception handler in local mode (see code further up in this file)."
179,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-07 06:41:03+00:00,91,91234501,This `try` is a precautionary measure to avoid potential issues where the thread mx bean can't give us a thread dump.
180,19500402,16189,906894,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-08 11:43:29+00:00,103,91497744,I meant have a try/finally for the entire run method - and log if unable to kill.  Currently it logs only here - but it is possible to exit the method earlier due to exceptions/etc.
181,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-09 08:15:00+00:00,28,91673751,"By the way, I looked at the current code and I'm actually not sure that the back-to-back `killTask` for the same task can actually happen very easily in the current architecture.    AFICT, the `interruptThread` flag comes from the job group properties at "
182,19500402,16189,906894,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-07 09:46:30+00:00,86,91257339,"Why is the sleep inside synchronized ?  Also, would be good to use wait/notify instead of sleep - so that the TaskReaper's are released proactively as soon as task finishes, so that number of threads in the cached pool does not go very high."
183,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-12 05:53:00+00:00,104,91886381,+1 on the naming suggestion; I'll do this tomorrow.
184,19500402,16189,51168,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-12 18:13:37+00:00,28,92005198,"Yes, it is not at all a likely case.  What is the most likely case does concern me, though.    The default value for `spark.job.interruptOnCancel` is `false`; and from the little bit of discussion on SPARK-17064, it doesn't seem that it will be very easy "
185,19500402,16189,117201,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-16 23:46:14+00:00,94,92904925,How about we also comment the purpose of this `notifyAll`?
186,19500402,16189,906894,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-17 03:40:38+00:00,45,92914652,"Nit: Would be great if the execute is outside the synchronized block. Should not be an issue here though, but just paranoia ..."
187,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-13 19:03:26+00:00,28,92241444,"Given the current defaults, it's probably best to flag this feature off by default and then I can turn it on in my production environment. For a bit of context, my motivation for this patch is to add a last-ditch safety mechanism to prevent zombie'd execu"
188,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-09 07:50:09+00:00,103,91671465,"I thought about this and it seems like there are only two possibilities here:    1. We're running in local mode, in which case we don't actually want to throw an exception to kill the JVM and even if we did throw then it would keep on running because ther"
189,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-07 06:49:12+00:00,74,91235127,My goal here was to let users set this to `-1` to disable killing of the executor JVM. I'll add a test to make sure that this flag actually behaves that way.
190,19500402,16189,906894,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-08 11:41:44+00:00,81,91497545,"Exactly - for testing.  If not unit tests, atleast functional tests should be done."
191,19500402,16189,906894,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-17 03:59:06+00:00,27,92914921,coutdownlatch for this ?
192,19500402,16189,906894,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-17 03:44:15+00:00,28,92914715,"Another note: Compared to earlier, where we were simply running down the values (TaskRunner), here we run down the keys (taskId) and do point lookups for each taskId - it does increase the complexity and to be kept in mind (it is iteration/lookup on a Con"
193,19500402,16189,117201,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-16 23:54:45+00:00,173,92905603,I guess I am not clear how we kill the JVM. Are we using this exception to kill the JVM?
194,19500402,16189,275700,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-11 12:45:23+00:00,137,91855053,"I see we also have `(elapsedTimeMs < killTimeoutMs || killTimeoutMs <= 0)` above, what about extracting `killTimeoutMs > 0 && elapsedTimeMs > killTimeoutMs` to a method, e.g `def timeoutExceeded(): Boolean`? "
195,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-07 06:42:35+00:00,58,91234634,"Task ids should be unique so therefore this thread name should be unique. Hence, I don't think it's super important to reset the thread's name when returning it to this task thread pool because the thread will just be renamed as soon as it's recycled for "
196,19500402,16189,906894,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-07 09:56:02+00:00,94,91258960,"This is expensive only to get to a single thread dump.  Why not keep track of thread id, dump only for the single thread (instead of all) and validate threadName is same as expected ?"
197,19500402,16189,6682,6682,6682,603514,603514,1110,8196280,13369,6682,572362604,572364738,16189,2016-12-07 17:49:27+00:00,81,91347493,"I don't think that using `Clock` offers a huge improvement here unless we're going to use it to mock out time in unit tests, which I think may be difficult to do here given the structure of this code and difficultly in dependency injection here."
198,22766677,17437,40383,6682,6682,6102074,6102074,1110,8196280,13369,6682,653779517,653779505,17437,2017-03-27 01:18:34+00:00,4,108078826,I think it was. There is `pyspark.mllib.stat` but no `pyspark.ml.stat`. Seems it is mistakenly missing the non-parity between `mllib` and `ml` sub-modules.
199,22766677,17437,6682,6682,6682,6102074,6102074,1110,8196280,13369,6682,653779517,653779505,17437,2017-03-26 21:23:52+00:00,4,108071973,"@holdenk @viirya, quick question here: I see that this `pyspark.ml.stat` line was added in #16465. The problem with this line is that it seems to cause failures during `python setup.py sdist` packaging because that process searches for a non-existent `pys"
200,12565204,11350,6682,6682,6682,28831,28831,1110,8196280,13369,6682,395441575,395441570,11350,2016-02-25 19:08:22+00:00,56,54146389,"It turns out that `nlist` will return `./` and `../`, so we need to filter those out here."
201,12565204,11350,6682,6682,6682,28831,28831,1110,8196280,13369,6682,395441575,395441570,11350,2016-02-25 21:37:26+00:00,86,54168890,I might need to quote the `spark-*` so that the parameter expansion is done by `lftp` rather than the shell.
202,12565204,11350,6682,6682,6682,28831,28831,1110,8196280,13369,6682,395441575,395441570,11350,2016-02-25 20:01:53+00:00,80,54154973,"The FTP protocol itself does not support symlinks and the older versions of `lftp` don't have the `ln` command. I'm going to work around this by uploading the binaries twice, once to the `latest` folder and once to the other one. With the symlink, at leas"
203,5689377,3832,603514,6682,6682,122044,1868770,1110,8196280,13369,6682,200968980,200966996,3832,2014-12-30 21:47:00+00:00,8,22368527,"Please add this configuration, in the streaming section as well of this page as well. "
204,5689377,3832,603514,6682,6682,122044,1868770,1110,8196280,13369,6682,200968980,200966996,3832,2014-12-30 21:49:06+00:00,25,22368596,"Cant these two lines be collapsed into a single function call, say `isValidationEnabled` ? Reduced duplication of hard to track logic."
205,5689377,3832,603514,6682,6682,122044,1868770,1110,8196280,13369,6682,200968980,200966996,3832,2015-01-05 03:18:36+00:00,29,22447244,"No it isnt, sorry. "
206,5689377,3832,603514,6682,6682,122044,1868770,1110,8196280,13369,6682,200968980,200966996,3832,2015-01-05 03:14:31+00:00,8,22447198,nit: extra space before `However`
207,5689377,3832,603514,6682,6682,122044,1868770,1110,8196280,13369,6682,200968980,200966996,3832,2015-01-05 03:15:56+00:00,29,22447211,"Scala style, isnt the indenting wrong here?"
208,5689377,3832,603514,6682,6682,122044,1868770,1110,8196280,13369,6682,200968980,200966996,3832,2014-12-30 21:46:35+00:00,6,22368516,"Better to say ""jobs generated through Spark Streaming's StreamingContext"" rather than ""scheduler"" and stuff. "
209,5689377,3832,603514,6682,6682,122044,1868770,1110,8196280,13369,6682,200968980,200966996,3832,2015-01-05 03:17:45+00:00,31,22447232,"Will be easier to read if the `new File` is assigned to a variable, and maybe `saveAsHadoopFile` is in two lines. "
210,5689377,3832,603514,6682,6682,122044,1868770,1110,8196280,13369,6682,200968980,200966996,3832,2014-12-30 21:57:57+00:00,33,22368902,"This method is not USED by Spark Streaming. Its used by Spark, but it allows higher-level frameworks (like Spark Streaming) to override the behavior. Also this comment should not go into the details of why Spark Streaming updates it. Just refer to JIRA, a"
211,5689377,3832,603514,6682,6682,122044,1868770,1110,8196280,13369,6682,200968980,200966996,3832,2015-01-05 03:15:02+00:00,11,22447201,nit: extra space before `The following`
212,5697300,3849,6682,6682,6682,231317,140235,1110,8196280,13369,6682,201214821,201213715,3849,2014-12-30 21:22:35+00:00,34,22367600,Good catch; this was a carryover from the old code.
213,5697300,3849,202798,6682,6682,231317,140235,1110,8196280,13369,6682,201214821,201213715,3849,2015-01-12 21:48:25+00:00,18,22829776,"Can we introduce another wrapper here instead? I'm imagine we will be adding more fields to serialize to Mesos executors, and it's a lot easier to maintain a struct then position with types and offsets."
214,5697300,3849,6682,6682,6682,231317,140235,1110,8196280,13369,6682,201214821,201213715,3849,2014-12-30 21:22:57+00:00,6,22367616,"Are the descriptions in TaskContext okay?  If so, I'll just copy those for the parameters."
215,5697300,3849,28831,6682,6682,231317,140235,1110,8196280,13369,6682,201214821,201213715,3849,2014-12-30 21:21:20+00:00,14,22367524,can we type data explicitly?
216,5697300,3849,28831,6682,6682,231317,140235,1110,8196280,13369,6682,201214821,201213715,3849,2014-12-30 21:22:13+00:00,34,22367584,"the toLong's are not necessary, are they?"
217,5697300,3849,6682,6682,6682,231317,140235,1110,8196280,13369,6682,201214821,201213715,3849,2014-12-30 21:08:40+00:00,4,22367053,And here's the corresponding receive-side of the Mesos trickiness.
218,5697300,3849,6682,6682,6682,231317,140235,1110,8196280,13369,6682,201214821,201213715,3849,2014-12-30 21:22:13+00:00,5,22367585,"Good call; I didn't do this for the test code, but this line is in DAGScheduler so it should use named arguments."
219,5697300,3849,6682,6682,6682,231317,140235,1110,8196280,13369,6682,201214821,201213715,3849,2014-12-31 04:48:13+00:00,22,22375124,"Just realized that I can change the `maxFailures` property on `local` instead of having to use `local-cluster`.  Let me make that change, since it's a better practice and will speed up the tests."
220,5697300,3849,6682,6682,6682,231317,140235,1110,8196280,13369,6682,201214821,201213715,3849,2014-12-30 21:08:12+00:00,14,22367027,Here's the Mesos trickiness that I alluded to in the PR description.
221,5697300,3849,28831,6682,6682,231317,140235,1110,8196280,13369,6682,201214821,201213715,3849,2014-12-30 21:20:32+00:00,5,22367485,can we use named argument for the two zeros and the true?
222,5697300,3849,6682,6682,6682,231317,140235,1110,8196280,13369,6682,201214821,201213715,3849,2015-01-12 21:54:50+00:00,18,22830201,That's a good idea; putting the serialization / deserialization code in the same wrapper class will make it much easier to verify that it's correct / test it separately.  I'll push a new commit to do this.
223,5697300,3849,28831,6682,6682,231317,140235,1110,8196280,13369,6682,201214821,201213715,3849,2014-12-30 21:20:53+00:00,6,22367512,would be great to add javadoc here
224,5697300,3849,6682,6682,6682,231317,140235,1110,8196280,13369,6682,201214821,201213715,3849,2014-12-31 01:02:00+00:00,34,22372823,"It turns out that `attemptId` was a long but we only expected it to hold values that could fit in an int, hence this weird `.toLong` in a few places, plus  a few `% Int.MaxValue` modulus calls in various places; I've cleaned this up."
